scenario,policy,n,average_inventory_ci95_high,average_inventory_ci95_low,average_inventory_mean,average_inventory_sd,days_ci95_high,days_ci95_low,days_mean,days_sd,fill_rate_ci95_high,fill_rate_ci95_low,fill_rate_mean,fill_rate_sd,holding_cost_ci95_high,holding_cost_ci95_low,holding_cost_mean,holding_cost_sd,lost_sales_ci95_high,lost_sales_ci95_low,lost_sales_mean,lost_sales_sd,ordering_cost_ci95_high,ordering_cost_ci95_low,ordering_cost_mean,ordering_cost_sd,paired_oracle_regret_mean,post_shift_14_lost_sales_ci95_high,post_shift_14_lost_sales_ci95_low,post_shift_14_lost_sales_mean,post_shift_14_lost_sales_sd,post_shift_14_service_level_ci95_high,post_shift_14_service_level_ci95_low,post_shift_14_service_level_mean,post_shift_14_service_level_sd,post_shift_14_total_cost_ci95_high,post_shift_14_total_cost_ci95_low,post_shift_14_total_cost_mean,post_shift_14_total_cost_sd,post_shift_30_lost_sales_ci95_high,post_shift_30_lost_sales_ci95_low,post_shift_30_lost_sales_mean,post_shift_30_lost_sales_sd,post_shift_30_service_level_ci95_high,post_shift_30_service_level_ci95_low,post_shift_30_service_level_mean,post_shift_30_service_level_sd,post_shift_30_total_cost_ci95_high,post_shift_30_total_cost_ci95_low,post_shift_30_total_cost_mean,post_shift_30_total_cost_sd,post_shift_7_lost_sales_ci95_high,post_shift_7_lost_sales_ci95_low,post_shift_7_lost_sales_mean,post_shift_7_lost_sales_sd,post_shift_7_service_level_ci95_high,post_shift_7_service_level_ci95_low,post_shift_7_service_level_mean,post_shift_7_service_level_sd,post_shift_7_total_cost_ci95_high,post_shift_7_total_cost_ci95_low,post_shift_7_total_cost_mean,post_shift_7_total_cost_sd,pre_shift_lost_sales_ci95_high,pre_shift_lost_sales_ci95_low,pre_shift_lost_sales_mean,pre_shift_lost_sales_sd,pre_shift_service_level_ci95_high,pre_shift_service_level_ci95_low,pre_shift_service_level_mean,pre_shift_service_level_sd,pre_shift_total_cost_ci95_high,pre_shift_total_cost_ci95_low,pre_shift_total_cost_mean,pre_shift_total_cost_sd,purchase_cost_ci95_high,purchase_cost_ci95_low,purchase_cost_mean,purchase_cost_sd,service_level_ci95_high,service_level_ci95_low,service_level_mean,service_level_sd,stockout_cost_ci95_high,stockout_cost_ci95_low,stockout_cost_mean,stockout_cost_sd,stockout_rate_ci95_high,stockout_rate_ci95_low,stockout_rate_mean,stockout_rate_sd,total_cost_ci95_high,total_cost_ci95_low,total_cost_mean,total_cost_sd,total_demand_ci95_high,total_demand_ci95_low,total_demand_mean,total_demand_sd,total_sales_ci95_high,total_sales_ci95_low,total_sales_mean,total_sales_sd
periodic_combined,exponential,10,7.922201333531614,6.536465333135052,7.229333333333333,1.1178780604451863,150.0,150.0,150.0,0.0,0.6910576983227973,0.6762321286358345,0.6836449134793159,0.011959838729681682,237.66604000594845,196.0939599940516,216.88000000000002,33.536341813355584,994.2909050312967,928.5090949687033,961.4,53.066415409790444,0.0,0.0,0.0,0.0,2791.02,97.65661187331426,63.743388126685744,80.7,27.357915775065095,0.7113003173431491,0.5960083466765844,0.6536543320098668,0.09300643449889426,649.7909774598735,468.4490225401265,559.12,146.2891869627493,311.10982329178233,261.6901767082176,286.4,39.867001113424344,0.5576985253474972,0.5158531299856254,0.5367758276665613,0.0337568262586124,1951.7910991570175,1675.8489008429824,1813.82,222.60353296587388,46.87559496327756,18.324405036722446,32.6,23.03234440713513,0.8377567828187542,0.6475782231433624,0.7426675029810583,0.15341770681237,323.91211216931856,173.12788783068146,248.52,121.63815921731872,301.4215086342217,275.37849136577825,288.4,21.00899278351482,0.8241854108193707,0.8075859592833219,0.8158856850513463,0.01339083539885079,2955.1828774545343,2800.537122545466,2877.86,124.75326938490326,2166.087137970628,2111.3128620293714,2138.7,44.18659927574825,0.6910576983227973,0.6762321286358345,0.6836449134793159,0.011959838729681682,4971.454525156483,4642.545474843517,4807.0,265.3320770489522,0.5099163161439356,0.4807503505227311,0.49533333333333335,0.02352828610234031,7353.607511594232,6971.552488405768,7162.58,308.20511856734487,3090.427044268555,2985.172955731445,3037.8,84.90884000568558,2110.023760487687,2042.7762395123132,2076.4,54.24880951074718
periodic_combined,fixed,10,30.677738107894164,22.83559522543917,26.756666666666668,6.326283991080582,150.0,150.0,150.0,0.0,0.9362814759852812,0.9060879554926607,0.921184715738971,0.024357218197869884,920.332143236825,685.0678567631751,802.7,189.7885197324175,291.95892626122225,190.24107373877774,241.1,82.05614608980312,0.0,0.0,0.0,0.0,636.6400000000001,33.12149848895776,9.278501511042236,21.2,19.234228748654196,0.958200544192259,0.8600821864358243,0.9091413653140417,0.07915242111877091,513.1175599929735,414.72244000702653,463.92,79.37568617376202,117.21723726974912,51.982762730250876,84.6,52.62487793598934,0.913313116390915,0.822350738657808,0.8678319275243614,0.07337966709724535,1283.5276211208443,1011.5123788791558,1147.52,219.4356438179034,29.925361840245706,7.474638159754294,18.7,18.111077027916124,0.9348051557438842,0.7609915274217506,0.8478983415828174,0.14021605966221773,310.856300425924,216.903699574076,263.88,75.79189050727437,105.98716605230226,44.81283394769776,75.4,49.34954688523267,0.9711765220168345,0.9341277300661419,0.9526521260414882,0.029887389571913562,2521.20189427513,2290.63810572487,2405.92,185.99661167762054,3000.0,3000.0,3000.0,0.0,0.9362814759852812,0.9060879554926607,0.921184715738971,0.024357218197869884,1459.7946313061113,951.2053686938887,1205.5,410.28073044901555,0.20952201677075707,0.15181131656257627,0.18066666666666667,0.04655542296454203,5191.091403194598,4825.308596805402,5008.2,295.07826457098156,3090.427044268555,2985.172955731445,3037.8,84.90884000568558,2818.52182234981,2774.8781776501896,2796.7,35.207480265799575
periodic_combined,moving_average,10,6.856182810380353,5.805150522952981,6.330666666666667,0.8478714088385844,150.0,150.0,150.0,0.0,0.6986163582296452,0.684933495944021,0.6917749270868331,0.011038012686987222,205.6854843114106,174.15451568858944,189.92000000000002,25.43614226515753,969.5003612892035,904.0996387107964,936.8,52.75899080830784,0.0,0.0,0.0,0.0,2666.96,93.59003609935125,60.40996390064875,77.0,26.766479866512974,0.7238238599788366,0.6177417015056402,0.6707827807422384,0.08557684690873235,635.6613750020422,453.6986249979579,544.6800000000001,146.78998452059173,306.4846344112349,263.3153655887651,284.9,34.82479959262747,0.5540854673709422,0.5234429903286303,0.5387642288497863,0.02471939301100142,1929.4294272702919,1680.9305727297083,1805.18,200.46489191099994,42.565333333333335,13.034666666666668,27.8,23.82249170660179,0.8894296764822921,0.6840302801677375,0.7867299783250148,0.16569640876979266,305.3450381582967,149.6549618417033,227.5,125.5957271035391,280.57476112451826,255.82523887548172,268.2,19.965525843869532,0.836017946272975,0.8217052337280119,0.8288615900004934,0.011546115086058378,2861.1487748733775,2705.6512251266226,2783.4,125.44041524874581,2192.2880785898915,2136.9119214101083,2164.6,44.67213896826522,0.6986163582296452,0.684933495944021,0.6917749270868331,0.011038012686987222,4847.501806446018,4520.498193553982,4684.0,263.7949540415392,0.5216834648366068,0.49698320183005984,0.5093333333333333,0.01992578824129769,7227.680877981845,6849.359122018156,7038.52,305.19347888766475,3090.427044268555,2985.172955731445,3037.8,84.90884000568558,2131.0817257188182,2070.9182742811818,2101.0,48.53406592853679
periodic_combined,oracle,10,33.88186132892088,30.79547200441246,32.33866666666667,2.4898010233354935,150.0,150.0,150.0,0.0,0.9909076207710046,0.9851028533433741,0.9880052370571893,0.004682726111956416,1016.4558398676263,923.8641601323739,970.1600000000001,74.69403070006479,45.53515356814703,27.46484643185297,36.5,14.577379737113251,0.0,0.0,0.0,0.0,0.0,20.16640956589444,3.6335904341055603,11.9,13.337082806137847,0.9839148897416582,0.9175896860124294,0.9507522878770438,0.05350477297424916,485.8337716220195,403.4862283779804,444.65999999999997,66.43005009448326,33.104536659824774,13.09546334017523,23.1,16.141389173316046,0.9786260129805506,0.9483763776670249,0.9635011953237878,0.02440248621943957,1095.48324949743,992.8767505025701,1044.18,82.77302029579982,18.24055359005189,3.159446409948111,10.7,12.165981715879369,0.97420073679617,0.8605775580506858,0.9173891474234279,0.09166021424085799,287.1687196564653,213.8312803435347,250.5,59.16156785541701,16.267562580667178,6.932437419332822,11.6,7.530677998102901,0.9955778557624603,0.9897368062006865,0.9926573309815734,0.004711995036003482,2063.197332421096,2002.0826675789046,2032.64,49.30141309671894,3270.003405913892,3167.796594086108,3218.9,82.45059126531477,0.9909076207710046,0.9851028533433741,0.9880052370571893,0.004682726111956416,227.67576784073515,137.32423215926485,182.5,72.88689868556625,0.03949358112151269,0.024506418878487313,0.032,0.012090196007764838,4412.8634336380555,4330.256566361943,4371.5599999999995,66.63924769483313,3090.427044268555,2985.172955731445,3037.8,84.90884000568558,3052.3871993708362,2950.212800629164,3001.3,82.42444351579748
periodic_combined,random,10,76.67017694216177,30.589823057838217,53.629999999999995,37.1731820563902,150.0,150.0,150.0,0.0,0.948435883912784,0.8734160165095557,0.9109259502111698,0.06051878845867925,2300.1053082648536,917.6946917351466,1608.9,1115.1954616917064,385.90962924385354,156.2903707561465,271.1,185.23465598472058,0.0,0.0,0.0,0.0,1583.2400000000002,58.73910010205344,10.060899897946559,34.4,39.268873735370164,0.9518898427225702,0.7554700405906554,0.8536799416566128,0.1584525388511347,758.3985147659112,547.0414852340889,652.72,170.50245224694638,129.34629744006705,30.853702559932934,80.1,79.4543195105772,0.9491261928418121,0.8004323987295033,0.8747792957856577,0.11995180186914037,1525.4597222161638,1236.9002777838364,1381.18,232.78190937728246,38.91657922283086,8.883420777169137,23.9,24.227853575768716,0.9229420279912692,0.6751087270836271,0.7990253775374482,0.19992798747602655,390.57538794988943,297.10461205011063,343.84000000000003,75.403200639407,188.5882785814638,74.2117214185362,131.4,92.2679672355351,0.9530189462816974,0.8787925447660527,0.915905745523875,0.05987869676214567,3333.3420933399902,2672.33790666001,3002.84,533.2343808203752,3119.753466501675,2861.046533498325,2990.4,208.6997843793807,0.948435883912784,0.8734160165095557,0.9109259502111698,0.06051878845867925,1929.5481462192677,781.4518537807323,1355.5,926.1732799236029,0.21168176635619806,0.08965156697713526,0.15066666666666667,0.09844218708222031,6390.410026211723,5519.189973788278,5954.8,702.8162522625985,3090.427044268555,2985.172955731445,3037.8,84.90884000568558,2885.474867981404,2647.925132018596,2766.7,191.63219979951177
stable,exponential,10,11.033416324909078,9.893250341757588,10.463333333333333,0.9197758717867017,150.0,150.0,150.0,0.0,0.83649524845783,0.8202226969692078,0.8283589727135189,0.01312712399143101,331.00248974727236,296.7975102527277,313.90000000000003,27.59327615360106,549.2720082650123,495.92799173498764,522.6,43.03280402463012,0.0,0.0,0.0,0.0,1474.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2548.442874847298,2471.757125152702,2510.1,61.86266150828696,0.83649524845783,0.8202226969692078,0.8283589727135189,0.01312712399143101,2746.360041325062,2479.639958674938,2613.0,215.1640201231506,0.33844702771481355,0.31088630561851976,0.32466666666666666,0.022233330556943577,5580.9963266691975,5293.0036733308025,5437.0,232.32467702668936,3079.4216918766238,3008.3783081233764,3043.9,57.310945241240304,2555.930426211001,2486.6695737889995,2521.3,55.87297100467174
stable,fixed,10,45.7985516617934,26.472115004873277,36.135333333333335,15.5907037986831,150.0,150.0,150.0,0.0,0.9894042614661285,0.9681571297337044,0.9787806955999164,0.01714013520920905,1373.9565498538018,794.1634501461981,1084.06,467.721113960493,98.52770092023286,32.07229907976713,65.3,53.60980424429016,0.0,0.0,0.0,0.0,447.8000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000.0,3000.0,3000.0,0.0,0.9894042614661285,0.9681571297337044,0.9787806955999164,0.01714013520920905,492.6385046011643,160.36149539883567,326.5,268.0490212214508,0.11188843839842016,0.03344489493491318,0.07266666666666667,0.06328067986711619,4591.006605641004,4230.113394358997,4410.56,291.13381115906145,3079.4216918766238,3008.3783081233764,3043.9,57.310945241240304,2999.8050704209054,2957.3949295790944,2978.6,34.21240840526853
stable,moving_average,10,9.678411521433775,8.792255145232891,9.235333333333333,0.7148654367030152,150.0,150.0,150.0,0.0,0.8519082925696387,0.8391949437028215,0.8455516181362301,0.010255902833536472,290.3523456430133,263.7676543569867,277.06,21.44596310109046,491.92138533951976,448.67861466048026,470.3,34.88409379645686,0.0,0.0,0.0,0.0,1224.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2590.5640276514396,2527.2359723485606,2558.9,51.086962894438905,0.8519082925696387,0.8391949437028215,0.8455516181362301,0.010255902833536472,2459.6069266975987,2243.3930733024013,2351.5,174.4204689822843,0.332431316175878,0.2982353504907887,0.31533333333333335,0.02758600468210263,5310.181199102066,5064.738800897934,5187.46,197.99923793343794,3079.4216918766238,3008.3783081233764,3043.9,57.310945241240304,2603.6379902863764,2543.5620097136234,2573.6,48.46350287702191
stable,oracle,10,27.3727648888191,26.12456844451423,26.748666666666665,1.0069244212568573,150.0,150.0,150.0,0.0,0.9948423588372413,0.9871889851890554,0.9910156720131483,0.006174003191984649,821.182946664573,783.737053335427,802.46,30.20773263770572,39.26816383298601,15.73183616701399,27.5,18.986837546047525,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3054.85836832335,2990.7416316766503,3022.8,51.723194882846215,0.9948423588372413,0.9871889851890554,0.9910156720131483,0.006174003191984649,196.34081916493005,78.65918083506995,137.5,94.93418773023762,0.04150270033097156,0.022497299669028446,0.032,0.01533172294280919,4025.7468579596307,3899.7731420403697,3962.76,101.62343561731545,3079.4216918766238,3008.3783081233764,3043.9,57.310945241240304,3047.816027728251,2984.9839722717493,3016.4,50.686838089937666
stable,random,10,100.6933868285875,36.533279838079146,68.61333333333333,51.75818189033104,150.0,150.0,150.0,0.0,0.978687196898554,0.9219614778593188,0.9503243373789364,0.045760835223153454,3020.8016048576255,1095.9983951423746,2058.4,1552.7454567099314,238.00377176952404,65.19622823047595,151.6,139.40444756176183,0.0,0.0,0.0,0.0,1844.0400000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3119.753466501675,2861.046533498325,2990.4,208.6997843793807,0.978687196898554,0.9219614778593188,0.9503243373789364,0.045760835223153454,1190.01885884762,325.98114115237985,758.0,697.0222378088091,0.14968449852377713,0.04631550147622286,0.098,0.08338813013201328,6589.313566400879,5024.286433599122,5806.8,1262.5128417388694,3079.4216918766238,3008.3783081233764,3043.9,57.310945241240304,2979.7271567369726,2804.872843263028,2892.3,141.0555840006973
supply_delay,exponential,10,7.644714247129248,6.479285752870751,7.061999999999999,0.9401552275299285,150.0,150.0,150.0,0.0,0.6670330794070317,0.6497576317221151,0.6583953555645734,0.013936163847811048,229.34142741387748,194.37857258612254,211.86,28.204656825897864,1069.824449728534,1009.9755502714661,1039.9,48.28031574968094,0.0,0.0,0.0,0.0,3103.68,135.48083465800482,112.51916534199519,124.0,18.52325865259974,0.5587814278462967,0.5161322991605196,0.5374568635034082,0.03440520073180589,835.2310364319507,699.4489635680494,767.34,109.53587134409945,310.9391911128932,279.0608088871068,295.0,25.716402029314548,0.5135061827554864,0.4829594140181253,0.4982327983868059,0.024642184787879346,1890.8706664319304,1709.4093335680698,1800.14,146.3854895662666,76.44928039675214,49.75071960324786,63.1,21.537822029578056,0.5982588764132145,0.48040150574822815,0.5393301910807213,0.09507595161736494,467.2467834732599,322.6332165267401,394.94,116.66026839598057,307.13659979585884,254.86340020414116,281.0,42.168972268982586,0.8321711724773658,0.8036112902393701,0.8178912313583679,0.023039356525064725,2965.723991772549,2658.6760082274504,2812.2,247.6966783072483,2029.1742145502567,1962.0257854497431,1995.6,54.16887174998817,0.6670330794070317,0.6497576317221151,0.6583953555645734,0.013936163847811048,5349.12224864267,5049.87775135733,5199.5,241.40157874840466,0.5295288888888888,0.5051377777777778,0.5173333333333333,0.019676394329936585,7565.813039667571,7248.1069603324295,7406.96,256.2946013217343,3079.4216918766238,3008.3783081233764,3043.9,57.310945241240304,2037.2366277203664,1970.7633722796336,2004.0,53.624206805840544
supply_delay,fixed,10,33.79382647193522,21.359506861398117,27.576666666666668,10.030808960151804,150.0,150.0,150.0,0.0,0.9708177008474012,0.9493844425729326,0.9601010717101669,0.017290284139278324,1013.8147941580567,640.7852058419435,827.3000000000001,300.9242688045541,156.28722448203857,88.11277551796144,122.2,54.99656554933428,0.0,0.0,0.0,0.0,135.02000000000007,58.50440074511569,15.295599254884305,36.9,34.85669073347166,0.9425898564438314,0.7935896811422266,0.868089768793029,0.1201989606422034,609.5833942559977,434.85660574400237,522.22,140.95270916950201,63.51969845696889,19.680301543031113,41.6,35.365394259234705,0.9659667606902745,0.8895328860539345,0.9277498233721045,0.06165947302107359,1054.0622082216944,842.2177917783056,948.14,170.89562896692235,54.11108763101387,12.888912368986123,33.5,33.2540724323102,0.9038345301690269,0.6389507308765006,0.7713926305227637,0.21368268393961254,425.7537365682898,247.72626343171024,336.74,143.61538295817138,82.02790078202419,26.572099217975808,54.3,44.73638837059206,0.9828447270505561,0.9488956921986104,0.9658702096245833,0.027386804718516757,2286.5947729763075,2053.925227023693,2170.26,187.69533351211012,3000.0,3000.0,3000.0,0.0,0.9708177008474012,0.9493844425729326,0.9601010717101669,0.017290284139278324,781.4361224101928,440.56387758980725,611.0,274.9828277466714,0.1414636512618347,0.08253634873816533,0.112,0.047536860291985554,4592.879928594455,4283.720071405545,4438.3,249.40033413503414,3079.4216918766238,3008.3783081233764,3043.9,57.310945241240304,2940.567764443916,2902.8322355560836,2921.7,30.441382652201884
supply_delay,moving_average,10,6.070953617631542,5.407713049035124,5.739333333333333,0.5350384779055672,150.0,150.0,150.0,0.0,0.6737377869776154,0.6593589837542279,0.6665483853659216,0.011599430666652002,182.12860852894627,162.23139147105374,172.18,16.051154337167016,1039.5448212234046,990.4551787765955,1015.0,39.60078562632593,0.0,0.0,0.0,0.0,2966.1,133.4056112660173,109.9943887339827,121.7,18.885914798541737,0.5673332109957461,0.5257254391606809,0.5465293250782135,0.033565134531482056,823.2386998723101,688.0413001276899,755.64,109.06421350134363,315.9628646972182,277.0371353027818,296.5,31.401521548414745,0.5122813769322752,0.4805018281369492,0.4963916025346122,0.025636672756553635,1898.5094084943657,1689.8905915056343,1794.2,168.29352664648488,76.77914467846298,47.62085532153702,62.2,23.522093633197045,0.6202663971381887,0.48010758120614155,0.5501869891721651,0.11306660522897057,467.55375729644265,312.32624270355734,389.94,125.222576949118,271.0701217663223,232.5298782336777,251.8,31.090548760390547,0.847088483183237,0.8263764489645788,0.8367324660739079,0.016708470180180096,2799.5439802560873,2554.976019743913,2677.26,197.2938260001508,2052.7530968352185,1991.6469031647819,2022.2,49.2945793729448,0.6737377869776154,0.6593589837542279,0.6665483853659216,0.011599430666652002,5197.7241061170225,4952.2758938829775,5075.0,198.00392813162964,0.5425143300131997,0.5081523366534669,0.5253333333333333,0.02771993978580031,7395.355955606069,7143.404044393931,7269.38,203.25048476093622,3079.4216918766238,3008.3783081233764,3043.9,57.310945241240304,2061.154359333275,1996.6456406667255,2028.9,52.03940814421317
supply_delay,oracle,10,33.11655100208998,31.52211566457669,32.31933333333333,1.286236542959515,150.0,150.0,150.0,0.0,0.9878607276753608,0.9774771529610236,0.9826689403181922,0.008376465906081132,993.4965300626993,945.6634699373008,969.58,38.58709628878544,69.55946233764774,36.64053766235226,53.1,26.555811249350135,0.0,0.0,0.0,0.0,0.0,44.21291480085088,13.987085199149117,29.1,24.383282068754493,0.9456985821038154,0.847201427505352,0.8964500048045837,0.07945799785124284,650.8758793099597,495.2441206900402,573.06,125.54868201441046,46.70907374615808,17.89092625384191,32.3,23.247700005711437,0.9699292745594831,0.9215082812094909,0.945718777884487,0.03906138406985768,1107.0106289308353,961.1093710691646,1034.06,117.69905314449692,44.11425232398154,13.685747676018456,28.9,24.546780734842695,0.8919708110192793,0.7072788715156418,0.7996248412674606,0.1489916312003885,440.116333602655,292.403666397345,366.26,119.16032337429549,26.272834346100083,8.527165653899914,17.4,14.315492772983168,0.9945565861117585,0.983303966274967,0.9889302761933627,0.009077527634758486,2063.9468285664366,1955.9331714335638,2009.94,87.13499360825766,3093.6058476558273,3042.7941523441723,3068.2,40.989971673298065,0.9878607276753608,0.9774771529610236,0.9826689403181922,0.008376465906081132,347.79731168823866,183.20268831176134,265.5,132.77905624675066,0.05122725365134981,0.03143941301531686,0.04133333333333333,0.015962919996504864,4397.303691223105,4209.256308776895,4303.28,151.69847871499704,3079.4216918766238,3008.3783081233764,3043.9,57.310945241240304,3014.9482464419725,2966.651753558028,2990.8,38.960949110045505
supply_delay,random,10,82.99182737198448,33.16817262801551,58.08,40.19291590428453,150.0,150.0,150.0,0.0,0.9658843297089463,0.9023866420071778,0.934135485858062,0.05122380594174784,2489.754821159535,995.0451788404654,1742.4,1205.7874771285362,297.9695843491699,104.43041565083008,201.2,156.12872182202022,0.0,0.0,0.0,0.0,1435.52,69.4111565651925,16.588843434807497,43.0,42.611944074141675,0.9387613416465602,0.7362157193373237,0.8374885304919419,0.16339425933505128,709.0276244796003,541.6123755203998,625.32,135.0544647334713,88.97903928638456,21.42096071361545,55.2,54.49933740677751,0.96278046300592,0.8471849300625556,0.9049826965342378,0.09325131924542324,1314.4561254635328,1070.3838745364674,1192.42,196.89393535042615,53.824716542112,14.375283457888006,34.1,31.823995139935946,0.8953357244531183,0.5818807321166971,0.7386082282849077,0.25286523462594784,430.9092075531334,314.77079244686655,372.84,93.68926417803814,146.73536444467965,50.06463555532037,98.4,77.9846138670956,0.9675060628744746,0.903654557221694,0.9355803100480843,0.05150923211579155,2872.742370570162,2440.177629429838,2656.46,348.9514840521849,3119.753466501675,2861.046533498325,2990.4,208.6997843793807,0.9658843297089463,0.9023866420071778,0.934135485858062,0.05122380594174784,1489.8479217458494,522.1520782541505,1006.0,780.6436091101011,0.17362819232778295,0.06637180767221704,0.12,0.08652409926191905,6257.223262951295,5220.376737048706,5738.8,836.4277055828953,3079.4216918766238,3008.3783081233764,3043.9,57.310945241240304,2935.8154953186868,2749.584504681313,2842.7,150.23318911316204
